交易日期,品種代碼,魚貨名稱,市場名稱,上價,中價,下價,交易量,平均價
1120209,2012,赤宗,新營,358.9,248.5,203.0,42.8,261.5
1120209,2013,盤仔,台中,233.1,137.5,49.8,697.0,117.8
1120209,2013,盤仔,桃園,0.0,0.0,33.0,150.0,33.0
1120209,2015,黑鯛,嘉義,203.7,178.7,164.4,178.4,180.8
1120209,2019,其他鯛類,新港,660.0,202.2,70.0,24.9,267.3
1120209,2021,金線,斗南,445.8,351.8,76.8,95.9,315.6
1120209,2041,秋姑,新竹,300.0,0.0,0.0,0.3,300.0
1120209,2063,黑口,新竹,720.0,620.0,520.0,0.8,620.0
1120209,2063,黑口,新港,860.0,435.0,290.0,8.5,505.0
1120209,2064,白口,三重,0.0,75.4,39.3,1388.6,45.8
1120209,2064,白口,台中,239.0,160.0,134.0,509.0,174.8
1120209,2065,火口,台北,0.0,140.0,0.0,15.0,140.0
1120209,2067,鮸魚,台北,150.0,142.7,134.1,59.2,142.5
1120209,2074,巴闌,岡山,54.6,44.7,26.9,168.3,43.1
1120209,2074,巴闌,新竹,56.0,39.2,26.4,530.2,40.0
1120209,2075,紅尾,桃園,0.0,40.0,0.0,72.0,40.0
1120209,2077,甘瓜仔,台中,0.0,48.5,0.0,74.0,48.5
1120209,2077,甘瓜仔,台北,161.4,83.0,39.2,315.1,89.9
1120209,2077,甘瓜仔,岡山,143.6,115.8,108.0,235.8,119.8
1120209,2077,甘瓜仔,苗栗,320.0,192.5,65.0,42.3,124.6
1120209,2077,甘瓜仔,新港,300.0,225.0,50.0,3.5,200.0
1120209,2079,紅魽,埔心,144.0,140.2,135.1,76.2,139.9
1120209,2086,三角仔,興達港,0.0,0.0,0.0,5.0,300.0
1120209,2091,白鯧,桃園,467.5,210.3,101.7,199.8,152.6
1120209,2092,黑鯧,斗南,119.9,100.0,93.7,43.8,102.7
1120209,2092,黑鯧,台中,201.3,117.7,61.0,287.0,99.5
1120209,2092,黑鯧,佳里,100.0,100.0,90.0,22.0,95.0
1120209,2093,銀鯧,新竹,331.5,163.4,120.0,6.7,188.4
1120209,2099,其他鯧類,桃園,110.0,105.0,0.0,36.0,106.7
1120209,2106,勿仔,新竹,201.0,200.2,200.0,103.4,200.2
1120209,2109,其他鰮類,興達港,0.0,0.0,0.0,20.0,100.0
1120209,2111,長鰭鮪,台北,240.0,166.8,62.3,84.9,160.6
1120209,2115,小串仔,斗南,88.0,84.0,80.0,24.0,84.0
1120209,2119,其他鮪魚,新港,101.5,44.9,40.5,354.0,54.4
1120209,2121,真鰹,岡山,53.0,43.0,39.2,94.6,44.2
1120209,2124,煙仔虎,三重,0.0,58.5,30.0,66.1,34.5
1120209,2124,煙仔虎,苗栗,30.0,25.0,20.0,115.4,25.0
1120209,2136,旗魚肉,台中,254.3,205.8,150.0,253.0,216.0
1120209,2142,馬加,埔心,120.0,120.0,120.0,2.1,120.0
1120209,2142,馬加,嘉義,207.0,203.0,199.0,78.0,203.0
1120209,2143,白北,斗南,375.1,372.9,305.6,20.4,359.9
1120209,2143,白北,桃園,0.0,192.0,145.2,71.8,164.7
1120209,2143,白北,梓官,500.0,500.0,500.0,3.0,500.0
1120209,2145,石喬,新港,155.0,155.0,155.0,9.5,155.0
1120209,2152,鯊條,新竹,51.7,37.6,25.0,96.8,37.9
1120209,2159,其他鯊魚,新竹,100.0,96.6,82.9,504.6,96.6
1120209,2160,雙髻鮫,彰化,97.0,84.0,66.0,140.8,84.1
1120209,2161,魷魚,新竹,116.5,112.9,112.0,46.1,112.9
1120209,2161,魷魚,彰化,107.0,106.0,104.0,210.0,105.6
1120209,2161,魷魚,澎湖,500.0,500.0,500.0,50.0,500.0
1120209,2163,花枝,興達港,0.0,0.0,0.0,20.0,160.0
1120209,2164,透抽,三重,0.0,260.0,200.0,302.1,209.9
1120209,2164,透抽,埔心,293.3,268.0,244.3,604.8,268.3
1120209,2165,軟舌,埔心,213.0,213.0,213.0,24.0,213.0
1120209,2165,軟舌,新竹,410.0,0.0,0.0,1.4,410.0
1120209,2166,小卷,岡山,178.7,132.3,108.6,74.3,136.9
1120209,2168,目斗,梓官,250.0,250.0,250.0,3.6,250.0
1120209,2169,章魚,埔心,107.0,104.6,101.8,120.0,104.5
1120209,2181,馬頭魚,佳里,110.0,100.0,80.0,45.0,102.0
1120209,2181,馬頭魚,新竹,138.5,98.9,44.9,53.0,96.0
1120209,2181,馬頭魚,彰化,113.0,110.0,108.0,220.0,109.6
1120209,2201,石斑魚,台北,230.7,144.1,106.9,593.0,154.0
1120209,2202,小紅鱠,嘉義,338.4,269.0,257.0,9.0,280.6
1120209,2211,狗母,台中,85.0,45.0,36.0,32.0,49.6
1120209,2211,狗母,興達港,0.0,0.0,0.0,30.0,70.0
1120209,2221,海鰻,台北,111.8,62.5,20.0,48.8,63.9
1120209,2231,海鯰,新港,290.0,290.0,290.0,0.7,290.0
1120209,2261,肉魚,岡山,448.9,204.2,128.8,175.0,238.1
1120209,2261,肉魚,梓官,451.8,267.0,183.7,200.6,287.3
1120209,2271,午仔魚,苗栗,325.0,177.5,30.0,371.0,136.5
1120209,2291,暑魚,梓官,90.0,78.4,38.4,28.2,72.7
1120209,2321,油魚,台北,0.0,65.0,0.0,50.0,65.0
1120209,2331,鯖魚,埔心,80.3,46.7,16.5,611.5,47.4
1120209,2341,（日本）白帶魚,興達港,0.0,0.0,0.0,40.0,160.0
1120209,2351,鱝(魴仔),新竹,46.1,27.0,19.6,128.0,29.3
1120209,2371,烏鞭,台中,397.0,166.5,35.0,19.0,125.9
1120209,2441,牛尾,桃園,0.0,0.0,35.0,1.0,35.0
1120209,2501,赤筆,新竹,460.0,459.6,350.0,4.0,437.8
1120209,2511,金龍,新竹,151.7,134.3,130.0,13.8,134.3
1120209,2511,金龍,彰化,221.0,221.0,221.0,0.6,221.0
1120209,2512,加志,梓官,349.7,263.0,202.5,43.7,268.2
1120209,2562,什魚,彰化,350.0,70.0,7.0,291.5,70.2
1120209,2562,什魚,澎湖,122.1,66.3,40.0,47.0,72.2
1120209,2611,水針,新竹,170.0,0.0,0.0,0.5,170.0
1120209,2999,其他非凍結魚,彰化,54.0,54.0,54.0,1.5,54.0
1120209,3111,長鰭鮪凍,東港,0.0,80.0,0.0,2902.0,80.0
1120209,3133,黑皮旗凍,台北,0.0,100.0,0.0,1300.0,100.0
1120209,3164,透抽(凍),新竹,280.0,0.0,0.0,50.0,280.0
1120209,3179,其他頭足(凍),新竹,120.0,0.0,0.0,29.2,120.0
1120209,3261,肉魚(凍),三重,0.0,79.5,39.3,19.6,42.7
1120209,3261,肉魚(凍),桃園,115.0,0.0,0.0,20.0,115.0
1120209,3261,肉魚(凍),新營,113.0,109.5,106.0,20.0,109.5
1120209,3321,油魚(凍),埔心,105.0,81.3,26.0,370.0,75.0
1120209,3331,鯖魚(凍),埔心,271.4,225.0,218.4,27.2,238.2
1120209,3341,（日本）白帶魚凍,新竹,357.4,330.9,301.6,26.1,330.3
1120209,3641,比目魚,新竹,150.0,0.0,0.0,160.0,150.0
1120209,3782,鮭魚頭/尾凍,埔心,61.0,61.0,61.0,45.0,61.0
1120209,3998,干貝凍,埔心,1250.0,1250.0,1250.0,3.0,1250.0
1120209,4015,白蝦,新竹,527.2,324.9,250.0,39.4,350.4
1120209,4051,斑節蝦海,台南,400.0,400.0,400.0,2.5,400.0
1120209,4071,劍蝦,台北,237.1,200.0,197.5,354.0,206.9
1120209,4091,厚殼蝦海,岡山,175.4,166.3,81.8,99.0,151.2
1120209,4999,其他蟹類,新竹,100.0,0.0,0.0,1.4,100.0
1120209,5012,牡蠣養,苗栗,490.0,257.5,25.0,482.0,113.7
1120209,6009,比目魚片,桃園,120.0,100.0,0.0,246.0,109.8
1120209,6010,鮭魚片,桃園,0.0,110.0,0.0,132.0,110.0
1120209,6031,魚丸,台南,142.6,135.0,135.0,1135.0,136.5
1120209,6050,熟卷,斗南,335.4,328.7,327.0,78.0,329.7
1120209,6114,魚肉,埔心,80.0,80.0,80.0,130.0,80.0
1120209,9999,其他,斗南,71.2,71.2,71.2,145.7,71.2
1120209,9999,其他,梓官,320.2,320.2,320.2,227.2,320.2
1120209,1011,吳郭魚,台南,105.0,94.6,83.0,5171.7,94.3
1120209,1011,吳郭魚,桃園,68.0,66.7,49.8,1355.7,58.4
1120209,1011,吳郭魚,新竹,72.3,70.7,61.9,1475.9,69.3
1120209,1012,尼羅紅魚,新營,73.0,73.0,73.0,18.0,73.0
1120209,1019,其他吳郭,埔心,135.0,128.8,90.1,153.9,122.3
1120209,1021,鯉魚,台中,0.0,36.0,0.0,14.0,36.0
1120209,1041,虱目魚,三重,124.1,106.6,71.4,7102.1,83.6
1120209,1061,豆仔,新營,100.0,99.6,91.0,26.8,98.0
1120209,1061,豆仔,彰化,143.0,69.0,50.0,129.0,69.3
1120209,1071,金目鱸,斗南,130.3,113.8,103.2,924.2,115.0
1120209,1071,金目鱸,新竹,127.3,114.9,83.4,731.2,111.1
1120209,1071,金目鱸,嘉義,165.9,117.6,98.9,3466.5,123.5
1120209,1072,加州鱸,苗栗,135.0,127.5,120.0,174.0,124.6
1120209,1074,銀花鱸,台中,0.0,140.0,0.0,60.0,140.0
1120209,1074,銀花鱸,彰化,171.0,152.0,140.0,84.0,152.2
1120209,1086,三角仔【養】,台中,558.3,361.9,282.4,270.0,363.7
1120209,1121,鱒魚,新竹,198.0,192.7,190.0,54.0,193.2
1120209,1141,田蛙,桃園,60.0,50.0,0.0,84.0,54.3
1120209,1165,黃鍚鯛,台北,0.0,150.0,0.0,6.0,150.0
1120209,1165,黃鍚鯛,新竹,281.9,221.1,210.0,31.8,231.1
1120209,1171,青斑,台北,0.0,115.0,0.0,70.0,115.0
1120209,1171,青斑,彰化,186.0,171.0,151.0,350.0,171.4
1120209,1172,淡水珍珠石斑,台北,0.0,100.0,0.0,20.0,100.0
1120209,1172,淡水珍珠石斑,彰化,177.0,136.0,70.0,41.0,136.4
1120209,1173,龍膽石斑,佳里,220.0,220.0,205.0,28.9,212.6
1120209,1173,龍膽石斑,桃園,275.9,230.4,98.3,203.8,218.2
1120209,1174,珍珠龍膽/龍虎斑,台中,220.2,191.9,144.7,2081.0,188.3
1120209,1181,黃臘鰺(紅杉),台南,260.0,260.0,260.0,520.0,260.0
1120209,1272,午仔魚,梓官,246.9,204.4,160.8,212.7,204.2
1120209,1272,午仔魚,嘉義,228.7,172.4,132.6,1651.0,175.7
1120209,2012,赤宗,台北,374.8,155.2,42.6,404.5,176.6
1120209,2012,赤宗,桃園,363.7,290.0,142.1,197.5,282.1
1120209,2012,赤宗,梓官,293.0,143.8,60.9,90.4,157.1
1120209,2012,赤宗,新竹,364.9,269.0,214.8,165.4,277.3
1120209,2012,赤宗,嘉義,360.0,246.9,168.2,450.3,253.8
1120209,2013,盤仔,埔心,143.7,59.0,31.2,99.7,70.4
1120209,2015,黑鯛,新竹,349.0,227.7,156.7,54.6,237.8
1120209,2017,花身,台中,0.0,400.0,0.0,4.0,400.0
1120209,2021,金線,台北,489.3,466.9,450.0,10.8,468.0
1120209,2021,金線,埔心,496.9,252.2,60.3,121.3,262.8
1120209,2021,金線,彰化,503.0,264.0,52.0,250.1,263.9
1120209,2031,赤海,新港,710.0,710.0,710.0,1.0,710.0
1120209,2041,秋姑,彰化,501.0,78.0,30.0,186.8,77.8
1120209,2064,白口,台北,96.6,48.1,20.0,1634.2,52.2
1120209,2064,白口,新營,161.1,160.0,160.0,114.4,160.2
1120209,2072,目孔,台北,0.0,115.0,0.0,0.0,0.0
1120209,2073,硬尾,台中,0.0,61.7,0.0,141.0,61.7
1120209,2073,硬尾,新竹,20.0,15.4,10.0,184.1,15.2
1120209,2076,鐵甲,梓官,259.4,242.6,221.1,9.0,241.7
1120209,2079,紅魽,台中,264.2,184.0,129.7,602.0,201.6
1120209,2079,紅魽,台北,236.7,119.8,107.3,325.4,140.7
1120209,2085,鰺魚,蘇澳,4.0,4.0,4.0,11180.0,4.0
1120209,2086,三角仔,埔心,104.0,104.0,104.0,0.6,104.0
1120209,2091,白鯧,梓官,728.4,344.1,102.2,14.8,372.6
1120209,2091,白鯧,新營,360.0,360.0,360.0,8.0,360.0
1120209,2091,白鯧,嘉義,686.5,433.5,283.5,43.3,454.1
1120209,2092,黑鯧,埔心,83.1,43.1,39.0,334.3,50.3
1120209,2106,勿仔,台中,0.0,242.3,0.0,43.0,242.3
1120209,2112,大眼鮪,新港,155.4,96.2,75.8,1840.0,103.9
1120209,2113,黃鰭鮪,東港,186.3,139.1,80.8,12770.0,136.9
1120209,2113,黃鰭鮪,新竹,100.0,97.0,61.9,147.8,90.6
1120209,2113,黃鰭鮪,新港,164.0,128.9,78.5,1874.0,125.9
1120209,2121,真鰹,埔心,40.0,40.0,40.0,9.5,40.0
1120209,2122,花鰹,台北,71.7,62.5,44.1,1208.0,60.6
1120209,2124,煙仔虎,佳里,95.0,85.0,60.0,264.0,79.7
1120209,2124,煙仔虎,新營,99.0,91.2,90.0,161.5,92.5
1120209,2124,煙仔虎,嘉義,76.6,67.5,42.3,278.5,64.3
1120209,2129,其他鰹類,新竹,0.0,53.0,0.0,113.4,53.0
1120209,2131,劍旗魚,東港,234.3,154.1,116.9,1187.0,162.7
1120209,2132,紅肉旗,蘇澳,109.7,84.9,74.2,1084.0,87.7
1120209,2134,白皮旗,蘇澳,143.5,112.2,94.5,1453.0,114.9
1120209,2141,土魠,斗南,290.0,290.0,279.1,82.5,287.8
1120209,2142,馬加,彰化,265.0,243.0,116.0,108.7,242.8
1120209,2145,石喬,台北,200.0,181.0,150.0,24.5,178.6
1120209,2152,鯊條,桃園,0.0,0.0,25.0,24.8,25.0
1120209,2158,馬加沙,彰化,101.0,100.0,99.0,107.6,100.2
1120209,2159,其他鯊魚,台中,72.4,60.3,46.8,307.0,60.8
1120209,2161,魷魚,斗南,117.0,115.3,115.0,75.0,115.6
1120209,2163,花枝,佳里,190.0,190.0,190.0,19.7,190.0
1120209,2163,花枝,新營,186.3,141.5,120.0,70.3,146.1
1120209,2164,透抽,彰化,484.0,266.0,100.0,551.1,265.5
1120209,2165,軟舌,桃園,240.0,212.3,181.5,131.5,207.9
1120209,2169,章魚,新港,300.0,300.0,300.0,1.6,300.0
1120209,2169,章魚,新營,180.0,180.0,180.0,10.0,180.0
1120209,2181,馬頭魚,三重,0.0,150.0,100.0,748.2,103.6
1120209,2181,馬頭魚,台中,419.6,205.4,93.0,856.0,155.1
1120209,2181,馬頭魚,新營,123.0,123.0,121.5,88.0,122.7
1120209,2231,海鯰,埔心,209.0,204.1,183.0,23.5,200.9
1120209,2261,肉魚,興達港,0.0,0.0,0.0,80.0,200.0
1120209,2271,午仔魚,梓官,354.3,97.1,24.1,63.4,133.9
1120209,2271,午仔魚,新港,50.0,50.0,50.0,0.8,50.0
1120209,2291,暑魚,台中,78.0,54.4,35.5,56.0,62.7
1120209,2331,鯖魚,台中,119.0,93.4,42.7,871.0,88.7
1120209,2331,鯖魚,梓官,17.9,17.9,17.9,1.4,17.9
1120209,2341,（日本）白帶魚,台北,193.6,74.7,19.7,2551.2,87.5
1120209,2341,（日本）白帶魚,梓官,279.3,156.2,70.5,763.2,163.7
1120209,2351,鱝(魴仔),台南,120.0,114.1,100.0,13.3,112.5
1120209,2351,鱝(魴仔),埔心,106.0,86.6,33.5,43.4,79.9
1120209,2371,烏鞭,埔心,81.0,81.0,81.0,1.5,81.0
1120209,2381,青鞭,台北,350.0,345.0,340.0,18.0,345.0
1120209,2401,扁魚,斗南,69.1,69.1,69.1,3.5,69.1
1120209,2482,紅鰱魚,台中,0.0,150.0,0.0,130.0,150.0
1120209,2501,赤筆,台中,661.5,541.2,413.5,53.0,552.8
1120209,2512,加志,新港,250.0,150.0,100.0,3.4,166.7
1120209,2531,國光、角仔魚,台北,46.9,26.8,20.0,51.3,29.5
1120209,2541,青筆、雞仔魚,台北,343.7,303.6,250.0,19.0,300.9
1120209,2551,沙腸,岡山,348.9,331.7,318.6,25.3,332.5
1120209,2551,沙腸,嘉義,485.8,468.5,302.9,25.0,438.8
1120209,2551,沙腸,彰化,462.0,397.0,312.0,44.6,397.0
1120209,2561,鰣魚,桃園,0.0,0.0,5.0,228.1,5.0
1120209,2562,什魚,桃園,260.0,144.9,52.0,423.6,182.2
1120209,2570,剝皮魚（黑達仔）,埔心,192.9,188.9,178.4,25.0,187.6
1120209,2781,鮭魚,台中,0.0,350.0,0.0,940.0,350.0
1120209,2782,鮭魚頭/尾,彰化,181.0,117.0,82.0,200.0,116.7
1120209,2999,其他非凍結魚,斗南,302.9,276.2,212.0,42.0,268.7
1120209,2999,其他非凍結魚,嘉義,31.9,5.0,5.0,2402.2,10.4
1120209,3091,白鯧(凍),新竹,300.0,0.0,0.0,70.0,300.0
1120209,3099,其他鯧類(凍),彰化,157.0,129.0,124.0,53.0,129.3
1120209,3106,勿仔(凍),桃園,180.0,0.0,0.0,3.0,180.0
1120209,3141,土魠(凍),台中,131.0,113.0,80.0,230.0,121.3
1120209,3163,花枝(凍),桃園,0.0,0.0,58.6,84.0,58.6
1120209,3165,軟舌(凍),新竹,250.0,0.0,0.0,30.0,250.0
1120209,3203,紅條(凍),嘉義,631.7,487.3,397.6,70.8,498.3
1120209,3261,肉魚(凍),新竹,140.0,136.0,132.7,264.0,136.1
1120209,3291,暑魚凍,東港,0.0,100.0,0.0,384.0,100.0
1120209,3331,鯖魚(凍),台北,0.0,120.0,0.0,20.0,120.0
1120209,3521,秋刀(凍),三重,0.0,0.0,70.8,222.9,70.8
1120209,3521,秋刀(凍),新竹,98.0,90.2,80.0,173.7,89.7
1120209,3521,秋刀(凍),彰化,130.0,110.0,103.0,173.3,109.5
1120209,3562,什魚(凍),苗栗,175.0,0.0,0.0,600.0,175.0
1120209,3641,比目魚,佳里,320.0,300.0,280.0,41.2,302.5
1120209,3781,鮭魚(凍),斗南,276.0,273.9,272.0,55.0,273.9
1120209,3781,鮭魚(凍),嘉義,279.0,276.3,274.0,138.5,276.4
1120209,4015,白蝦,三重,0.0,270.0,142.8,159.4,151.2
1120209,4015,白蝦,台北,271.3,198.1,125.0,1470.8,198.1
1120209,4016,蝦仁,苗栗,110.0,0.0,0.0,75.0,110.0
1120209,4016,蝦仁,嘉義,349.0,324.8,245.0,162.0,313.7
1120209,4511,蟳,台北,200.0,195.7,178.3,230.0,195.7
1120209,4512,紅蟳,新竹,822.6,775.7,770.0,11.5,783.9
1120209,4521,花市仔,嘉義,361.6,250.3,224.0,109.5,267.3
1120209,4522,市仔管,台中,0.0,71.0,0.0,3.0,71.0
1120209,5012,牡蠣養,台北,208.2,133.0,95.1,1837.9,140.5
1120209,5012,牡蠣養,新竹,161.9,92.3,85.0,314.0,104.7
1120209,5061,鐘螺(海),澎湖,421.5,168.9,100.0,720.8,205.7
1120209,5111,鳳螺(海),台中,0.0,150.0,0.0,30.0,150.0
1120209,6008,圓鱈片,苗栗,115.0,107.5,100.0,120.0,105.4
1120209,6009,比目魚片,台中,0.0,280.0,0.0,140.0,280.0
1120209,6010,鮭魚片,台中,0.0,275.0,0.0,32.0,275.0
1120209,6031,魚丸,桃園,0.0,59.2,0.0,100.0,59.2
1120209,6111,魚內臟,嘉義,20.0,20.0,20.0,24.0,20.0
1120209,6111,魚內臟,彰化,65.0,51.0,28.0,32.0,51.1
1120209,9999,其他,三重,33.2,33.2,33.2,5000.0,33.2
1120209,1011,吳郭魚,嘉義,40.8,31.4,21.2,6576.5,31.2
1120209,1012,尼羅紅魚,三重,0.0,100.0,0.0,113.3,100.0
1120209,1012,尼羅紅魚,斗南,99.5,52.5,43.5,180.0,60.1
1120209,1012,尼羅紅魚,台中,130.7,65.4,46.3,324.0,71.3
1120209,1012,尼羅紅魚,彰化,101.0,67.0,23.0,180.0,67.4
1120209,1019,其他吳郭,斗南,140.0,128.2,119.0,189.0,128.7
1120209,1019,其他吳郭,台北,120.2,89.4,49.7,743.6,87.6
1120209,1022,鯽魚,嘉義,131.3,20.2,6.2,1360.0,39.6
1120209,1023,草魚,三重,110.0,110.0,110.0,11.6,110.0
1120209,1023,草魚,斗南,125.0,115.1,102.4,130.2,114.6
1120209,1023,草魚,埔心,120.0,113.1,109.7,173.8,113.8
1120209,1024,大頭鰱,三重,100.0,100.0,100.0,12.5,100.0
1120209,1024,大頭鰱,埔心,67.8,61.8,55.2,204.9,61.7
1120209,1043,虱目魚頭,桃園,0.0,20.0,0.0,20.0,20.0
1120209,1051,烏仔魚,台中,0.0,56.0,0.0,64.0,56.0
1120209,1051,烏仔魚,苗栗,0.0,0.0,30.0,90.0,30.0
1120209,1051,烏仔魚,埔心,57.8,43.9,34.0,242.8,44.7
1120209,1061,豆仔,桃園,150.0,0.0,0.0,36.0,150.0
1120209,1071,金目鱸,彰化,230.0,117.0,68.0,2193.4,116.9
1120209,1073,七星鱸,台中,155.9,137.7,112.1,854.0,137.3
1120209,1073,七星鱸,桃園,152.5,125.5,109.0,270.0,126.4
1120209,1161,加臘,台北,0.0,120.0,0.0,2.1,120.0
1120209,1162,赤翅,彰化,261.0,258.0,253.0,58.0,258.1
1120209,1172,淡水珍珠石斑,斗南,165.3,142.4,126.7,36.0,143.8
1120209,1272,午仔魚,三重,200.0,148.4,100.0,2092.1,152.8
1120209,1272,午仔魚,斗南,218.7,164.3,117.9,805.6,165.9
1120209,1272,午仔魚,台中,314.1,188.2,129.6,4512.0,176.8
1120209,1999,其他養殖,新營,40.0,30.0,20.0,12.0,30.0
1120209,2012,赤宗,佳里,335.0,220.0,170.0,27.2,220.1
1120209,2013,盤仔,佳里,120.0,115.0,115.0,60.0,116.0
1120209,2013,盤仔,苗栗,160.0,130.0,100.0,35.5,128.7
1120209,2015,黑鯛,台北,317.3,204.9,134.7,83.9,213.3
1120209,2021,金線,苗栗,470.0,425.0,380.0,15.1,425.6
1120209,2031,赤海,岡山,160.0,131.3,79.0,41.4,126.6
1120209,2042,紅魚,苗栗,105.0,0.0,0.0,18.0,105.0
1120209,2051,紅目鰱,新港,470.0,450.0,430.0,2.1,450.0
1120209,2061,黃花,埔心,175.7,168.6,159.9,1602.3,168.3
1120209,2061,黃花,梓官,210.0,210.0,210.0,9.5,210.0
1120209,2061,黃花,彰化,170.0,162.0,154.0,1548.9,161.7
1120209,2062,三牙,埔心,307.6,286.9,220.9,12.4,277.8
1120209,2062,三牙,彰化,506.0,157.0,60.0,31.4,156.5
1120209,2064,白口,桃園,203.3,172.2,65.8,260.7,110.6
1120209,2064,白口,新竹,150.0,145.0,35.0,52.3,124.0
1120209,2073,硬尾,埔心,53.2,35.8,25.0,505.0,37.1
1120209,2074,巴闌,斗南,77.0,75.0,75.0,120.0,75.4
1120209,2074,巴闌,桃園,45.5,35.6,16.8,692.9,33.5
1120209,2074,巴闌,嘉義,86.4,67.7,53.0,356.1,68.5
1120209,2078,青魽,台北,95.3,83.4,80.0,21.8,85.1
1120209,2091,白鯧,佳里,340.0,340.0,340.0,8.0,340.0
1120209,2091,白鯧,岡山,633.8,448.1,417.1,38.7,479.0
1120209,2092,黑鯧,彰化,89.0,89.0,89.0,48.0,89.0
1120209,2093,銀鯧,埔心,122.0,118.0,108.2,30.8,116.9
1120209,2099,其他鯧類,新營,116.0,116.0,116.0,12.0,116.0
1120209,2106,勿仔,台北,102.5,100.0,99.8,2847.6,100.5
1120209,2113,黃鰭鮪,蘇澳,270.7,190.2,129.4,294.0,194.1
1120209,2115,小串仔,岡山,64.2,57.7,53.1,100.0,58.1
1120209,2115,小串仔,苗栗,80.0,75.0,70.0,40.7,75.3
1120209,2122,花鰹,桃園,50.0,41.6,27.0,140.5,40.9
1120209,2124,煙仔虎,斗南,79.0,77.5,76.0,140.0,77.5
1120209,2124,煙仔虎,桃園,0.0,60.0,50.0,70.4,59.5
1120209,2132,紅肉旗,東港,90.0,86.2,80.0,56.0,85.7
1120209,2135,雨傘旗,東港,0.0,110.0,0.0,204.0,110.0
1120209,2135,雨傘旗,蘇澳,58.0,52.8,44.0,26.0,52.1
1120209,2136,旗魚肉,桃園,150.0,0.0,0.0,16.0,150.0
1120209,2141,土魠,台中,720.6,460.4,246.8,482.0,379.0
1120209,2141,土魠,梓官,933.5,581.8,426.8,268.2,621.1
1120209,2141,土魠,新港,850.0,367.1,250.0,42.9,407.8
1120209,2142,馬加,台中,272.3,218.4,104.7,220.0,220.2
1120209,2143,白北,新竹,350.0,326.5,300.0,18.9,325.9
1120209,2151,大鯊,台中,111.0,93.2,79.5,355.0,96.7
1120209,2157,水鯊,新竹,50.0,37.0,26.1,380.5,37.4
1120209,2159,其他鯊魚,埔心,168.8,146.4,49.0,75.0,131.4
1120209,2161,魷魚,苗栗,160.0,0.0,0.0,42.0,160.0
1120209,2161,魷魚,嘉義,112.4,94.8,90.0,321.0,97.4
1120209,2163,花枝,新竹,269.0,230.8,173.8,214.1,227.0
1120209,2164,透抽,桃園,306.7,266.0,203.0,264.1,244.0
1120209,2164,透抽,新竹,355.2,263.3,240.3,43.7,277.1
1120209,2165,軟舌,新營,109.0,108.5,108.0,20.0,108.5
1120209,2166,小卷,梓官,498.8,294.5,144.7,300.6,305.4
1120209,2169,章魚,斗南,113.0,113.0,113.0,2.0,113.0
1120209,2201,石斑魚,埔心,558.3,383.1,270.8,23.4,395.7
1120209,2201,石斑魚,新港,1155.0,635.0,405.0,23.7,693.0
1120209,2201,石斑魚,嘉義,457.2,274.6,225.0,29.4,301.3
1120209,2201,石斑魚,彰化,695.0,481.0,370.0,53.9,480.5
1120209,2211,狗母,新竹,25.0,15.3,15.0,80.9,17.2
1120209,2211,狗母,彰化,146.0,99.0,20.0,36.5,98.9
1120209,2231,海鯰,台北,40.0,22.0,15.0,21.8,24.2
1120209,2261,肉魚,台中,544.2,296.3,164.3,1911.0,269.9
1120209,2271,午仔魚,台北,274.3,249.0,94.3,584.8,223.2
1120209,2271,午仔魚,台南,700.0,700.0,700.0,11.4,700.0
1120209,2271,午仔魚,埔心,186.0,186.0,186.0,4.0,186.0
1120209,2301,尖梭,梓官,185.9,112.6,56.8,22.4,116.1
1120209,2331,鯖魚,嘉義,99.0,96.6,89.1,274.3,95.6
1120209,2341,（日本）白帶魚,三重,0.0,70.0,35.7,1078.1,44.8
1120209,2341,（日本）白帶魚,台中,231.5,112.9,45.9,3101.0,123.6
1120209,2381,青鞭,台中,0.0,37.3,0.0,41.0,37.3
1120209,2411,龍舌,台北,0.0,50.0,0.0,2.0,50.0
1120209,2411,龍舌,嘉義,282.0,193.2,85.0,3.4,189.4
1120209,2441,牛尾,梓官,178.1,84.3,33.9,11.8,93.0
1120209,2441,牛尾,嘉義,67.0,51.5,20.0,4.5,48.2
1120209,2491,海鱺,嘉義,320.0,318.8,313.0,28.1,317.9
1120209,2501,赤筆,梓官,650.0,580.4,510.0,3.9,580.3
1120209,2501,赤筆,新港,640.0,342.0,200.0,12.5,364.3
1120209,2532,九岩,桃園,0.0,140.0,0.0,10.0,140.0
1120209,2541,青筆、雞仔魚,新竹,300.0,270.9,220.0,9.2,266.5
1120209,2561,鰣魚,嘉義,347.3,328.5,297.2,41.0,326.0
1120209,2562,什魚,斗南,120.0,41.7,6.0,67.3,50.2
1120209,2562,什魚,新竹,116.4,18.0,5.6,67.6,35.2
1120209,2563,象魚(臭肚),澎湖,200.0,200.0,149.1,292.2,189.8
1120209,2571,剝皮魚,新港,50.0,30.0,20.0,3.2,33.3
1120209,2601,烏母,台北,44.6,40.9,40.0,97.6,40.9
1120209,2611,水針,斗南,50.0,50.0,50.0,21.5,50.0
1120209,2611,水針,梓官,320.0,206.5,80.0,3.1,203.9
1120209,3141,土魠(凍),埔心,94.0,41.5,31.0,300.0,49.9
1120209,3141,土魠(凍),新竹,140.0,0.0,0.0,100.0,140.0
